34860.288761000	10.0.0.12	10.0.0.1	80
34955.232197000	10.0.0.12	10.0.0.1	80
34983.787853000	10.0.0.12	10.0.0.1	80
35021.041994000	10.0.0.1	10.0.0.5	5432
35115.136441000	10.0.0.12	10.0.0.1	80
35167.679131000	10.0.0.1	10.0.0.5	5432
35265.898756000	10.0.0.1	10.0.0.5	5432
35664.127088000	10.0.0.12	10.0.0.1	22
35671.830881000	10.0.0.12	10.0.0.1	80
35757.585312000	10.0.0.1	10.0.0.5	5432
35813.566702000	10.0.0.12	10.0.0.1	22
35909.275802000	10.0.0.1	10.0.0.5	5432
36015.108085000	10.0.0.12	10.0.0.1	80
36071.917096000	10.0.0.1	10.0.0.5	5432
36127.810066000	10.0.0.1	10.0.0.5	5432
36154.350926000	10.0.0.12	10.0.0.1	80
36277.183228000	10.0.0.12	10.0.0.1	22
36290.828907000	10.0.0.12	10.0.0.1	80
36333.708495000	10.0.0.12	10.0.0.1	80
36388.248269000	10.0.0.1	10.0.0.5	5432
36415.599414000	10.0.0.1	10.0.0.5	5432
36493.621460000	10.0.0.1	10.0.0.5	5432
36504.508728000	10.0.0.1	10.0.0.5	5432
36636.258274000	10.0.0.12	10.0.0.1	80
36742.541804000	10.0.0.1	10.0.0.5	5432
36753.776064000	10.0.0.1	10.0.0.5	5432
36784.413313000	10.0.0.12	10.0.0.1	80
36906.901782000	10.0.0.12	10.0.0.1	80
36950.611507000	10.0.0.1	10.0.0.5	5432
37117.469837000	10.0.0.1	10.0.0.5	5432
37270.040776000	10.0.0.12	10.0.0.1	80
37280.935232000	10.0.0.12	10.0.0.1	22
37352.967928000	10.0.0.12	10.0.0.1	80
37474.202823000	10.0.0.12	10.0.0.1	22
37561.420030000	10.0.0.1	10.0.0.5	5432
37588.121709000	10.0.0.12	10.0.0.1	22
37614.496355000	10.0.0.12	10.0.0.1	80
37638.986961000	10.0.0.1	10.0.0.5	5432
37768.855067000	10.0.0.12	10.0.0.1	22
37783.610509000	10.0.0.1	10.0.0.5	5432
37918.419148000	10.0.0.1	10.0.0.5	5432
37945.677146000	10.0.0.1	10.0.0.5	5432
37981.813879000	10.0.0.12	10.0.0.1	80
38042.605569000	10.0.0.1	10.0.0.5	5432
38049.478257000	10.0.0.12	10.0.0.1	80
38064.098183000	10.0.0.12	10.0.0.1	80
38116.962513000	10.0.0.1	10.0.0.5	5432
38129.482125000	10.0.0.12	10.0.0.1	80
38237.587664000	10.0.0.1	10.0.0.5	5432
38314.168270000	10.0.0.12	10.0.0.1	80
38320.246433000	10.0.0.12	10.0.0.1	22
38386.514160000	10.0.0.12	10.0.0.1	80
38420.878787000	10.0.0.1	10.0.0.5	5432
38435.066623000	10.0.0.12	10.0.0.1	22
38525.764159000	10.0.0.12	10.0.0.1	22
38614.411189000	10.0.0.12	10.0.0.1	80
38708.931908000	10.0.0.12	10.0.0.1	80
38793.447350000	10.0.0.12	10.0.0.1	22
38829.848032000	10.0.0.12	10.0.0.1	80
38985.947747000	10.0.0.1	10.0.0.5	5432
39020.231965000	10.0.0.1	10.0.0.5	5432
39047.879430000	10.0.0.12	10.0.0.1	22
39207.675076000	10.0.0.1	10.0.0.5	5432
39215.629719000	10.0.0.12	10.0.0.1	80
39265.108425000	10.0.0.12	10.0.0.1	80
39287.758355000	10.0.0.12	10.0.0.1	80
39370.803574000	10.0.0.12	10.0.0.1	80
39438.269486000	10.0.0.12	10.0.0.1	80
39505.733734000	10.0.0.12	10.0.0.1	80
39536.219609000	10.0.0.12	10.0.0.1	80
39664.474927000	10.0.0.12	10.0.0.1	80
39707.924729000	10.0.0.1	10.0.0.5	5432
39781.933249000	10.0.0.1	10.0.0.5	5432
39791.907596000	10.0.0.12	10.0.0.1	80
39854.950131000	10.0.0.12	10.0.0.1	80
39897.242053000	10.0.0.1	10.0.0.5	5432
39966.242401000	10.0.0.12	10.0.0.1	80
39989.225896000	10.0.0.12	10.0.0.1	80
40007.923509000	10.0.0.1	10.0.0.5	5432
40165.094852000	10.0.0.12	10.0.0.1	80
40199.125754000	10.0.0.12	10.0.0.1	80
40266.975984000	10.0.0.1	10.0.0.5	5432
40304.826663000	10.0.0.12	10.0.0.1	80
40405.433994000	10.0.0.1	10.0.0.5	5432
40491.699667000	10.0.0.1	10.0.0.5	5432
40523.437886000	10.0.0.1	10.0.0.5	5432
40540.283299000	10.0.0.12	10.0.0.1	22
40573.986544000	10.0.0.12	10.0.0.1	22
40582.637810000	10.0.0.12	10.0.0.1	80
40625.101025000	10.0.0.12	10.0.0.1	80
40962.263659000	10.0.0.12	10.0.0.1	80
41054.814564000	10.0.0.12	10.0.0.1	80
41062.987362000	10.0.0.1	10.0.0.5	5432
41124.382435000	10.0.0.12	10.0.0.1	80
41129.824655000	10.0.0.12	10.0.0.1	80
41180.351807000	10.0.0.12	10.0.0.1	80
41197.806792000	10.0.0.1	10.0.0.5	5432
41255.326793000	10.0.0.12	10.0.0.1	22
41309.821106000	10.0.0.1	10.0.0.5	5432
41411.418786000	10.0.0.1	10.0.0.5	5432
41474.610502000	10.0.0.12	10.0.0.1	80
41557.635643000	10.0.0.12	10.0.0.1	80
41617.144699000	10.0.0.12	10.0.0.1	80
41622.008270000	10.0.0.1	10.0.0.5	5432
41649.661388000	10.0.0.12	10.0.0.1	80
41723.112763000	10.0.0.12	10.0.0.1	22
41736.790404000	10.0.0.1	10.0.0.5	5432
41765.902393000	10.0.0.12	10.0.0.1	80
41798.840951000	10.0.0.1	10.0.0.5	5432
41867.968928000	10.0.0.12	10.0.0.1	80
41870.018211000	10.0.0.1	10.0.0.5	5432
41931.320471000	10.0.0.1	10.0.0.5	5432
41998.937336000	10.0.0.12	10.0.0.1	80
42034.942198000	10.0.0.12	10.0.0.1	22
42037.452668000	10.0.0.12	10.0.0.1	22
42136.252430000	10.0.0.12	10.0.0.1	80
42200.079822000	10.0.0.1	10.0.0.5	5432
42294.673913000	10.0.0.12	10.0.0.1	80
42456.261386000	10.0.0.1	10.0.0.5	5432
42554.329520000	10.0.0.12	10.0.0.1	80
42573.006476000	10.0.0.12	10.0.0.1	22
42597.718970000	10.0.0.1	10.0.0.5	5432
42603.737695000	10.0.0.1	10.0.0.5	5432
42856.427844000	10.0.0.1	10.0.0.5	5432
42896.057607000	10.0.0.1	10.0.0.5	5432
42917.231687000	10.0.0.12	10.0.0.1	22
42942.882013000	10.0.0.12	10.0.0.1	80
42948.154167000	10.0.0.1	10.0.0.5	5432
42967.437650000	10.0.0.12	10.0.0.1	80
43074.148808000	10.0.0.12	10.0.0.1	22
43113.182194000	10.0.0.1	10.0.0.5	5432
43173.752145000	10.0.0.1	10.0.0.5	5432
43307.319930000	10.0.0.1	10.0.0.5	5432
43466.209584000	10.0.0.1	10.0.0.5	5432
43528.451628000	10.0.0.1	10.0.0.5	5432
43530.211538000	10.0.0.1	10.0.0.5	5432
43606.281801000	10.0.0.12	10.0.0.1	80
43640.161556000	10.0.0.12	10.0.0.1	80
43810.688988000	10.0.0.12	10.0.0.1	22
43877.021095000	10.0.0.12	10.0.0.1	22
44004.041799000	10.0.0.12	10.0.0.1	22
44042.939670000	10.0.0.1	10.0.0.5	5432
44064.582796000	10.0.0.1	10.0.0.5	5432
44151.853498000	10.0.0.1	10.0.0.5	5432
44203.205057000	10.0.0.12	10.0.0.1	22
44211.532751000	10.0.0.12	10.0.0.1	80
44254.956550000	10.0.0.12	10.0.0.1	80
44286.899523000	10.0.0.12	10.0.0.1	80
44296.977561000	10.0.0.1	10.0.0.5	5432
44321.065514000	10.0.0.1	10.0.0.5	5432
44353.097714000	10.0.0.12	10.0.0.1	22
44397.527968000	10.0.0.1	10.0.0.5	5432
44458.452049000	10.0.0.1	10.0.0.5	5432
44530.724428000	10.0.0.12	10.0.0.1	80
44554.943309000	10.0.0.12	10.0.0.1	80
44594.022602000	10.0.0.12	10.0.0.1	80
44739.728284000	10.0.0.1	10.0.0.5	5432
44758.809989000	10.0.0.12	10.0.0.1	80
44925.502600000	10.0.0.12	10.0.0.1	80
44925.648430000	10.0.0.12	10.0.0.1	80
44933.358845000	10.0.0.12	10.0.0.1	22
44984.822439000	10.0.0.12	10.0.0.1	22
45023.262031000	10.0.0.1	10.0.0.5	5432
45124.145424000	10.0.0.1	10.0.0.5	5432
45139.232816000	10.0.0.12	10.0.0.1	80
45161.307641000	10.0.0.12	10.0.0.1	80
45210.132333000	10.0.0.12	10.0.0.1	80
45229.160605000	10.0.0.12	10.0.0.1	80
45308.678033000	10.0.0.1	10.0.0.5	5432
45440.418818000	10.0.0.1	10.0.0.5	5432
45444.670332000	10.0.0.1	10.0.0.5	5432
45523.292897000	10.0.0.1	10.0.0.5	5432
45578.479861000	10.0.0.12	10.0.0.1	80
45687.312297000	10.0.0.1	10.0.0.5	5432
45769.045718000	10.0.0.12	10.0.0.1	22
45770.737773000	10.0.0.12	10.0.0.1	80
46095.238332000	10.0.0.12	10.0.0.1	22
46136.873557000	10.0.0.12	10.0.0.1	80
46178.269521000	10.0.0.1	10.0.0.5	5432
46353.569657000	10.0.0.1	10.0.0.5	5432
46449.735890000	10.0.0.12	10.0.0.1	80
46453.810084000	10.0.0.1	10.0.0.5	5432
46657.547665000	10.0.0.1	10.0.0.5	5432
46678.721468000	10.0.0.1	10.0.0.5	5432
46742.656366000	10.0.0.12	10.0.0.1	80
46904.833344000	10.0.0.12	10.0.0.1	80
46958.713017000	10.0.0.1	10.0.0.5	5432
46965.241356000	10.0.0.1	10.0.0.5	5432
47083.921742000	10.0.0.1	10.0.0.5	5432
47097.166422000	10.0.0.1	10.0.0.5	5432
47132.787324000	10.0.0.1	10.0.0.5	5432
47219.378334000	10.0.0.1	10.0.0.5	5432
47241.610441000	10.0.0.1	10.0.0.5	5432
47285.420776000	10.0.0.1	10.0.0.5	5432
47371.744225000	10.0.0.12	10.0.0.1	80
47448.883561000	10.0.0.12	10.0.0.1	80
47454.765330000	10.0.0.12	10.0.0.1	80
47570.645561000	10.0.0.12	10.0.0.1	80
47776.734265000	10.0.0.1	10.0.0.5	5432
47847.319700000	10.0.0.1	10.0.0.5	5432
47945.983752000	10.0.0.1	10.0.0.5	5432
47957.937997000	10.0.0.12	10.0.0.1	80
48003.299041000	10.0.0.1	10.0.0.5	5432
48158.473129000	10.0.0.12	10.0.0.1	80
48376.858184000	10.0.0.12	10.0.0.1	22
48403.246196000	10.0.0.12	10.0.0.1	80
48440.015440000	10.0.0.12	10.0.0.1	80
48451.777417000	10.0.0.1	10.0.0.5	5432
48629.445843000	10.0.0.1	10.0.0.5	5432
48779.273963000	10.0.0.12	10.0.0.1	22
48853.843299000	10.0.0.1	10.0.0.5	5432
48884.792979000	10.0.0.12	10.0.0.1	80
48927.862767000	10.0.0.12	10.0.0.1	22
48928.356071000	10.0.0.1	10.0.0.5	5432
49095.501590000	10.0.0.1	10.0.0.5	5432
49210.693328000	10.0.0.1	10.0.0.5	5432
49276.002559000	10.0.0.1	10.0.0.5	5432
49322.755929000	10.0.0.12	10.0.0.1	22
49463.842429000	10.0.0.1	10.0.0.5	5432
49487.351990000	10.0.0.12	10.0.0.1	22
49495.994129000	10.0.0.1	10.0.0.5	5432
49729.034157000	10.0.0.1	10.0.0.5	5432
49755.022705000	10.0.0.1	10.0.0.5	5432
49798.531884000	10.0.0.12	10.0.0.1	80
49940.305465000	10.0.0.1	10.0.0.5	5432
50202.917979000	10.0.0.12	10.0.0.1	22
50206.811833000	10.0.0.1	10.0.0.5	5432
50224.021904000	10.0.0.12	10.0.0.1	80
50227.973484000	10.0.0.12	10.0.0.1	80
50369.604775000	10.0.0.1	10.0.0.5	5432
50396.577723000	10.0.0.12	10.0.0.1	22
50511.246562000	10.0.0.12	10.0.0.1	80
50532.807053000	10.0.0.1	10.0.0.5	5432
50556.912826000	10.0.0.12	10.0.0.1	22
50600.876410000	10.0.0.1	10.0.0.5	5432
50630.709461000	10.0.0.1	10.0.0.5	5432
50672.799577000	10.0.0.12	10.0.0.1	22
51021.002142000	10.0.0.1	10.0.0.5	5432
51037.302715000	10.0.0.1	10.0.0.5	5432
51083.368480000	10.0.0.1	10.0.0.5	5432
51090.836710000	10.0.0.1	10.0.0.5	5432
51429.978867000	10.0.0.1	10.0.0.5	5432
51497.808460000	10.0.0.12	10.0.0.1	80
51516.273069000	10.0.0.12	10.0.0.1	80
51521.170539000	10.0.0.1	10.0.0.5	5432
51535.329844000	10.0.0.1	10.0.0.5	5432
51686.708792000	10.0.0.1	10.0.0.5	5432
51798.289032000	10.0.0.12	10.0.0.1	80
51866.358981000	10.0.0.1	10.0.0.5	5432
52019.314677000	10.0.0.1	10.0.0.5	5432
52101.681982000	10.0.0.1	10.0.0.5	5432
52238.015861000	10.0.0.12	10.0.0.1	22
52316.572307000	10.0.0.12	10.0.0.1	22
52412.732367000	10.0.0.12	10.0.0.1	80
52433.918548000	10.0.0.12	10.0.0.1	80
52442.924208000	10.0.0.12	10.0.0.1	22
52586.375069000	10.0.0.1	10.0.0.5	5432
52726.750314000	10.0.0.1	10.0.0.5	5432
52827.491986000	10.0.0.12	10.0.0.1	80
52910.777398000	10.0.0.1	10.0.0.5	5432
52978.720566000	10.0.0.12	10.0.0.1	80
53002.414835000	10.0.0.12	10.0.0.1	80
53177.635942000	10.0.0.1	10.0.0.5	5432
53196.132221000	10.0.0.12	10.0.0.1	80
53537.676065000	10.0.0.12	10.0.0.1	22
53626.060291000	10.0.0.12	10.0.0.1	80
53711.157200000	10.0.0.1	10.0.0.5	5432
53917.021713000	10.0.0.1	10.0.0.5	5432
53926.100323000	10.0.0.1	10.0.0.5	5432
53928.920199000	10.0.0.1	10.0.0.5	5432
54028.315226000	10.0.0.12	10.0.0.1	80
54068.024465000	10.0.0.12	10.0.0.1	80
54086.420240000	10.0.0.12	10.0.0.1	80
54087.337422000	10.0.0.1	10.0.0.5	5432
54179.793033000	10.0.0.12	10.0.0.1	80
54307.548626000	10.0.0.12	10.0.0.1	80
54317.276980000	10.0.0.1	10.0.0.5	5432
54353.946761000	10.0.0.12	10.0.0.1	22
54398.617704000	10.0.0.12	10.0.0.1	80
54418.579252000	10.0.0.12	10.0.0.1	22
54456.440898000	10.0.0.12	10.0.0.1	22
54698.307721000	10.0.0.12	10.0.0.1	80
54771.159255000	10.0.0.12	10.0.0.1	22
54788.492365000	10.0.0.1	10.0.0.5	5432
54807.044312000	10.0.0.1	10.0.0.5	5432
54842.987449000	10.0.0.1	10.0.0.5	5432
54963.296528000	10.0.0.1	10.0.0.5	5432
55092.552420000	10.0.0.1	10.0.0.5	5432
55138.741242000	10.0.0.1	10.0.0.5	5432
55246.950013000	10.0.0.12	10.0.0.1	80
55249.205546000	10.0.0.12	10.0.0.1	22
55298.915954000	10.0.0.1	10.0.0.5	5432
55352.280449000	10.0.0.1	10.0.0.5	5432
55365.968373000	10.0.0.12	10.0.0.1	80
55383.577899000	10.0.0.12	10.0.0.1	22
55393.928880000	10.0.0.12	10.0.0.1	80
55439.923139000	10.0.0.12	10.0.0.1	80
55487.801873000	10.0.0.12	10.0.0.1	80
55542.094125000	10.0.0.12	10.0.0.1	22
55553.371359000	10.0.0.1	10.0.0.5	5432
55603.059148000	10.0.0.1	10.0.0.5	5432
55648.375844000	10.0.0.12	10.0.0.1	80
55662.046613000	10.0.0.12	10.0.0.1	80
55814.537375000	10.0.0.1	10.0.0.5	5432
55892.651986000	10.0.0.1	10.0.0.5	5432
56001.714124000	10.0.0.12	10.0.0.1	80
56031.083327000	10.0.0.12	10.0.0.1	22
56069.412122000	10.0.0.12	10.0.0.1	80
56095.142468000	10.0.0.1	10.0.0.5	5432
56153.025452000	10.0.0.1	10.0.0.5	5432
56250.798897000	10.0.0.12	10.0.0.1	22
56265.039584000	10.0.0.12	10.0.0.1	80
56278.922558000	10.0.0.1	10.0.0.5	5432
56385.375108000	10.0.0.12	10.0.0.1	80
56468.036475000	10.0.0.12	10.0.0.1	22
56503.080976000	10.0.0.12	10.0.0.1	22
56513.268686000	10.0.0.12	10.0.0.1	80
56558.487082000	10.0.0.12	10.0.0.1	80
56633.131604000	10.0.0.1	10.0.0.5	5432
56708.952641000	10.0.0.12	10.0.0.1	80
56734.662909000	10.0.0.1	10.0.0.5	5432
56796.196717000	10.0.0.1	10.0.0.5	5432
56815.375667000	10.0.0.1	10.0.0.5	5432
56815.606199000	10.0.0.12	10.0.0.1	80
56931.574447000	10.0.0.12	10.0.0.1	22
56947.809522000	10.0.0.12	10.0.0.1	80
57044.365918000	10.0.0.12	10.0.0.1	80
57176.366238000	10.0.0.1	10.0.0.5	5432
57218.684427000	10.0.0.12	10.0.0.1	80
57220.136121000	10.0.0.12	10.0.0.1	80
57456.703263000	10.0.0.12	10.0.0.1	80
57461.078044000	10.0.0.12	10.0.0.1	80
57477.784444000	10.0.0.12	10.0.0.1	22
57543.237076000	10.0.0.12	10.0.0.1	22
57569.570134000	10.0.0.12	10.0.0.1	80
57703.868558000	10.0.0.1	10.0.0.5	5432
57720.188033000	10.0.0.1	10.0.0.5	5432
57721.222659000	10.0.0.12	10.0.0.1	80
57765.636627000	10.0.0.1	10.0.0.5	5432
57772.255497000	10.0.0.12	10.0.0.1	80
57791.925784000	10.0.0.12	10.0.0.1	22
57795.739283000	10.0.0.12	10.0.0.1	22
57809.058457000	10.0.0.12	10.0.0.1	80
57888.488863000	10.0.0.12	10.0.0.1	80
58058.275618000	10.0.0.1	10.0.0.5	5432
58199.295271000	10.0.0.1	10.0.0.5	5432
58227.982563000	10.0.0.12	10.0.0.1	22
58270.516858000	10.0.0.12	10.0.0.1	80
58273.199436000	10.0.0.12	10.0.0.1	22
58294.337070000	10.0.0.12	10.0.0.1	80
58319.994768000	10.0.0.12	10.0.0.1	80
58336.272093000	10.0.0.12	10.0.0.1	22
58375.569562000	10.0.0.1	10.0.0.5	5432
58445.673567000	10.0.0.12	10.0.0.1	22
58644.107671000	10.0.0.12	10.0.0.1	80
58819.915059000	10.0.0.12	10.0.0.1	80
58936.430288000	10.0.0.12	10.0.0.1	22
58961.938854000	10.0.0.12	10.0.0.1	80
59042.433694000	10.0.0.12	10.0.0.1	22
59143.711452000	10.0.0.1	10.0.0.5	5432
59216.027783000	10.0.0.1	10.0.0.5	5432
59229.536069000	10.0.0.12	10.0.0.1	80
59238.862690000	10.0.0.1	10.0.0.5	5432
59247.853842000	10.0.0.1	10.0.0.5	5432
59258.240865000	10.0.0.1	10.0.0.5	5432
59434.389978000	10.0.0.12	10.0.0.1	80
59435.032026000	10.0.0.1	10.0.0.5	5432
59437.172468000	10.0.0.1	10.0.0.5	5432
59468.307094000	10.0.0.12	10.0.0.1	22
59548.966480000	10.0.0.12	10.0.0.1	80
59607.844067000	10.0.0.12	10.0.0.1	22
59657.050391000	10.0.0.12	10.0.0.1	80
59717.254643000	10.0.0.1	10.0.0.5	5432
59792.983577000	10.0.0.1	10.0.0.5	5432
59834.333115000	10.0.0.1	10.0.0.5	5432
59887.385247000	10.0.0.1	10.0.0.5	5432
59955.817299000	10.0.0.1	10.0.0.5	5432
60061.073401000	10.0.0.1	10.0.0.5	5432
60150.532279000	10.0.0.1	10.0.0.5	5432
60232.300700000	10.0.0.12	10.0.0.1	80
60268.800676000	10.0.0.12	10.0.0.1	22
60269.198115000	10.0.0.12	10.0.0.1	80
60339.722388000	10.0.0.12	10.0.0.1	22
60374.664166000	10.0.0.12	10.0.0.1	80
60459.620443000	10.0.0.12	10.0.0.1	80
60612.983378000	10.0.0.12	10.0.0.1	80
60728.116932000	10.0.0.12	10.0.0.1	22
60855.974516000	10.0.0.12	10.0.0.1	80
60900.369831000	10.0.0.12	10.0.0.1	80
60915.400834000	10.0.0.12	10.0.0.1	22
60972.545670000	10.0.0.1	10.0.0.5	5432
60995.186972000	10.0.0.12	10.0.0.1	80
61095.197799000	10.0.0.1	10.0.0.5	5432
61153.546924000	10.0.0.12	10.0.0.1	80
61167.363525000	10.0.0.1	10.0.0.5	5432
61240.894071000	10.0.0.12	10.0.0.1	22
61266.079654000	10.0.0.1	10.0.0.5	5432
61379.679312000	10.0.0.1	10.0.0.5	5432
61389.535713000	10.0.0.12	10.0.0.1	22
61491.066850000	10.0.0.1	10.0.0.5	5432
61503.028163000	10.0.0.1	10.0.0.5	5432
61659.247876000	10.0.0.1	10.0.0.5	5432
61773.158083000	10.0.0.12	10.0.0.1	22
61823.824813000	10.0.0.1	10.0.0.5	5432
61896.063493000	10.0.0.12	10.0.0.1	80
62074.921379000	10.0.0.1	10.0.0.5	5432
62092.516786000	10.0.0.1	10.0.0.5	5432
62146.774202000	10.0.0.12	10.0.0.1	80
62159.768540000	10.0.0.12	10.0.0.1	22
62319.032086000	10.0.0.12	10.0.0.1	80
62321.050151000	10.0.0.12	10.0.0.1	80
62380.037750000	10.0.0.12	10.0.0.1	22
62380.977528000	10.0.0.1	10.0.0.5	5432
62387.319096000	10.0.0.12	10.0.0.1	80
62479.508292000	10.0.0.12	10.0.0.1	80
62491.761837000	10.0.0.12	10.0.0.1	80
62515.543740000	10.0.0.1	10.0.0.5	5432
62576.986994000	10.0.0.1	10.0.0.5	5432
62609.201001000	10.0.0.12	10.0.0.1	22
62638.283585000	10.0.0.1	10.0.0.5	5432
62756.490927000	10.0.0.12	10.0.0.1	22
62860.545948000	10.0.0.12	10.0.0.1	80
62874.896959000	10.0.0.1	10.0.0.5	5432
62875.789202000	10.0.0.12	10.0.0.1	22
62941.965782000	10.0.0.12	10.0.0.1	80
62956.181544000	10.0.0.12	10.0.0.1	80
62979.285751000	10.0.0.1	10.0.0.5	5432
63008.277724000	10.0.0.1	10.0.0.5	5432
63153.392722000	10.0.0.12	10.0.0.1	22
63340.046615000	10.0.0.12	10.0.0.1	80
63454.789634000	10.0.0.1	10.0.0.5	5432
63456.943655000	10.0.0.12	10.0.0.1	22
63654.577426000	10.0.0.1	10.0.0.5	5432
63756.969822000	10.0.0.1	10.0.0.5	5432
63793.228085000	10.0.0.12	10.0.0.1	80
63973.923340000	10.0.0.12	10.0.0.1	80
64006.435235000	10.0.0.1	10.0.0.5	5432
64014.777320000	10.0.0.1	10.0.0.5	5432
64143.583779000	10.0.0.12	10.0.0.1	80
64149.158308000	10.0.0.12	10.0.0.1	80
64198.397884000	10.0.0.1	10.0.0.5	5432
64242.669880000	10.0.0.12	10.0.0.1	80
64259.637522000	10.0.0.1	10.0.0.5	5432
64298.524377000	10.0.0.1	10.0.0.5	5432
64405.369552000	10.0.0.1	10.0.0.5	5432
64443.811244000	10.0.0.12	10.0.0.1	80
64468.139475000	10.0.0.12	10.0.0.1	80
64479.629081000	10.0.0.12	10.0.0.1	22
64656.299295000	10.0.0.1	10.0.0.5	5432
64665.904505000	10.0.0.12	10.0.0.1	22
64670.404747000	10.0.0.12	10.0.0.1	22
64707.590615000	10.0.0.1	10.0.0.5	5432
64775.574575000	10.0.0.12	10.0.0.1	22
64847.463571000	10.0.0.12	10.0.0.1	22
65075.272712000	10.0.0.12	10.0.0.1	80
65176.202871000	10.0.0.12	10.0.0.1	22
65183.926457000	10.0.0.12	10.0.0.1	80
65204.720909000	10.0.0.12	10.0.0.1	22
65226.530967000	10.0.0.12	10.0.0.1	80
65256.962352000	10.0.0.12	10.0.0.1	80
65258.069268000	10.0.0.12	10.0.0.1	80
65396.509157000	10.0.0.12	10.0.0.1	80
65548.115488000	10.0.0.1	10.0.0.5	5432
65701.490260000	10.0.0.12	10.0.0.1	22
65732.119767000	10.0.0.1	10.0.0.5	5432
65759.926176000	10.0.0.1	10.0.0.5	5432
65827.240546000	10.0.0.1	10.0.0.5	5432
65924.836102000	10.0.0.12	10.0.0.1	80
65985.150739000	10.0.0.1	10.0.0.5	5432
65989.970782000	10.0.0.12	10.0.0.1	80
66056.709936000	10.0.0.12	10.0.0.1	80
66091.887034000	10.0.0.1	10.0.0.5	5432
66105.477036000	10.0.0.1	10.0.0.5	5432
66150.008085000	10.0.0.12	10.0.0.1	22
66245.455352000	10.0.0.12	10.0.0.1	22
66263.997242000	10.0.0.12	10.0.0.1	22
66291.719436000	10.0.0.1	10.0.0.5	5432
66328.291717000	10.0.0.12	10.0.0.1	22
66331.482302000	10.0.0.12	10.0.0.1	22
66357.905602000	10.0.0.12	10.0.0.1	80
66452.320238000	10.0.0.12	10.0.0.1	80
66697.500572000	10.0.0.12	10.0.0.1	80
66834.215356000	10.0.0.12	10.0.0.1	22
66908.312167000	10.0.0.1	10.0.0.5	5432
66916.565622000	10.0.0.12	10.0.0.1	80
66924.743662000	10.0.0.1	10.0.0.5	5432
66946.173190000	10.0.0.1	10.0.0.5	5432
66986.948432000	10.0.0.12	10.0.0.1	22
67043.705049000	10.0.0.12	10.0.0.1	80
67080.693282000	10.0.0.1	10.0.0.5	5432
67317.144104000	10.0.0.1	10.0.0.5	5432
67324.049076000	10.0.0.12	10.0.0.1	80
67338.515988000	10.0.0.12	10.0.0.1	80
67362.975061000	10.0.0.12	10.0.0.1	80
67413.521908000	10.0.0.12	10.0.0.1	22
67462.627789000	10.0.0.1	10.0.0.5	5432
67551.279693000	10.0.0.1	10.0.0.5	5432
67589.688859000	10.0.0.1	10.0.0.5	5432
67629.706031000	10.0.0.12	10.0.0.1	80
67670.769404000	10.0.0.1	10.0.0.5	5432
67793.629113000	10.0.0.1	10.0.0.5	5432
67828.865618000	10.0.0.12	10.0.0.1	80
67958.167836000	10.0.0.1	10.0.0.5	5432
68069.542757000	10.0.0.12	10.0.0.1	80
68141.938333000	10.0.0.12	10.0.0.1	80
68181.862066000	10.0.0.1	10.0.0.5	5432
68386.717443000	10.0.0.12	10.0.0.1	22
68446.620017000	10.0.0.12	10.0.0.1	80
68572.129508000	10.0.0.12	10.0.0.1	80
68645.334572000	10.0.0.12	10.0.0.1	80
68712.490180000	10.0.0.12	10.0.0.1	80
68840.692251000	10.0.0.12	10.0.0.1	22
68843.537747000	10.0.0.12	10.0.0.1	80
68926.537375000	10.0.0.12	10.0.0.1	80
68946.184372000	10.0.0.12	10.0.0.1	80
69018.128079000	10.0.0.12	10.0.0.1	22
69023.679392000	10.0.0.12	10.0.0.1	80
69040.155807000	10.0.0.1	10.0.0.5	5432
69201.007265000	10.0.0.1	10.0.0.5	5432
69369.166671000	10.0.0.1	10.0.0.5	5432
69651.370977000	10.0.0.1	10.0.0.5	5432
69749.124047000	10.0.0.12	10.0.0.1	80
69750.786032000	10.0.0.1	10.0.0.5	5432
69815.991432000	10.0.0.1	10.0.0.5	5432
69867.644553000	10.0.0.1	10.0.0.5	5432
69888.643728000	10.0.0.12	185.220.101.47	8443
69903.977658000	10.0.0.12	10.0.0.1	80
69917.744136000	10.0.0.12	10.0.0.1	80
69949.522948000	10.0.0.1	10.0.0.5	5432
69963.872847000	10.0.0.12	10.0.0.1	22
70123.051223000	10.0.0.1	10.0.0.5	5432
70142.797605000	10.0.0.12	10.0.0.1	80
70334.429240000	10.0.0.12	10.0.0.1	22
70523.106976000	10.0.0.12	10.0.0.1	80
70707.658238000	10.0.0.1	10.0.0.5	5432
70737.873566000	10.0.0.12	10.0.0.1	80
70867.338158000	10.0.0.12	10.0.0.1	80
71031.701617000	10.0.0.12	10.0.0.1	80
71207.113574000	10.0.0.12	10.0.0.1	80
71387.225523000	10.0.0.12	10.0.0.1	80
71391.960097000	10.0.0.12	10.0.0.1	22
71444.968034000	10.0.0.1	10.0.0.5	5432
71547.791125000	10.0.0.1	10.0.0.5	5432
71601.627383000	10.0.0.1	10.0.0.5	5432
71721.854511000	10.0.0.1	10.0.0.5	5432
71733.801725000	10.0.0.12	10.0.0.1	22
71778.093153000	10.0.0.12	10.0.0.1	80
71789.703387000	10.0.0.12	10.0.0.1	80
71918.284894000	10.0.0.12	10.0.0.1	80
71927.801739000	10.0.0.12	10.0.0.1	22
